transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,is_anomaly,is_weekend,day_of_week,hour_of_day,is_holiday,customer_age,amount_percentile,is_new_merchant,is_new_device,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount
3139,2021-08-01 11:52:15,68.26,debit,13,0,"Los Angeles, CA",device_A,merchant_009,online,0,1,6,11,0,31,0.8424,0,0,33424.0,331.71,1902.9
3140,2021-08-02 04:11:56,27.63,debit,17,0,Online,device_D,merchant_029,online,0,0,0,4,0,31,0.2222,0,0,58781.0,331.8,1902.89
3141,2021-08-03 08:46:50,27.33,debit,30,1,Online,device_A,merchant_007,online,0,0,1,8,0,31,0.215,0,0,102894.0,331.27,1902.96
3142,2021-08-03 17:31:29,17.61,debit,43,0,"Los Angeles, CA",device_A,merchant_200,atm,0,0,1,17,0,31,0.0508,0,0,31479.0,330.78,1903.04
3143,2021-08-03 20:22:18,31.62,debit,48,0,"San Francisco, CA",device_B,merchant_105,branch,0,0,1,20,0,31,0.304,0,0,10249.0,330.71,1903.05
3144,2021-08-04 19:14:30,36.01,debit,43,0,Online,device_C,merchant_145,online,0,0,2,19,0,31,0.3918,0,0,82332.0,330.4,1903.1
3145,2021-08-05 01:41:28,42.04,debit,93,0,Online,device_A,merchant_079,atm,0,0,3,1,0,31,0.519,0,0,23218.0,330.52,1903.08
3146,2021-08-06 08:47:11,57.32,debit,114,0,"San Francisco, CA",device_B,merchant_144,online,0,0,4,8,0,31,0.7376,0,0,111943.0,330.87,1903.02
3147,2021-08-07 22:16:34,55.28,debit,66,0,Online,device_D,merchant_199,atm,0,1,5,22,0,31,0.7148,0,0,134963.0,330.43,1903.08
3148,2021-08-08 19:30:00,71.37,debit,119,0,"San Francisco, CA",device_A,merchant_106,mobile,0,1,6,19,0,31,0.8606,0,0,76406.0,330.88,1903.02
3149,2021-08-09 02:36:43,25.95,debit,53,0,"Los Angeles, CA",device_C,merchant_083,online,0,0,0,2,0,31,0.1902,0,0,25603.0,330.54,1903.07
3150,2021-08-09 18:36:52,41.08,debit,72,0,"Los Angeles, CA",device_A,merchant_166,branch,0,0,0,18,0,31,0.4968,0,0,57609.0,330.21,1903.12
3151,2021-08-10 07:54:38,24.53,debit,78,0,Online,device_A,merchant_089,atm,0,0,1,7,0,31,0.1616,0,0,47866.0,329.81,1903.18
3152,2021-08-11 02:01:27,49.76,debit,162,0,Online,device_A,merchant_076,online,0,0,2,2,0,31,0.6446,0,0,65209.0,329.76,1903.19
3153,2021-08-12 11:39:08,99.7,credit,74,0,"Los Angeles, CA",device_A,merchant_224,mobile,0,0,3,11,0,31,0.957,0,0,121061.0,330.24,1903.12
3154,2021-08-13 00:19:10,22.24,debit,72,0,"New York, NY",device_A,merchant_175,online,0,0,4,0,0,31,0.121,0,0,45602.0,329.72,1903.2
3155,2021-08-13 07:02:50,57.04,debit,13,0,"Los Angeles, CA",device_A,merchant_010,online,0,0,4,7,0,31,0.7342,0,0,24220.0,329.83,1903.19
3156,2021-08-13 12:15:40,68.33,debit,59,0,"New York, NY",device_A,merchant_152,online,0,0,4,12,0,31,0.8432,0,0,18770.0,330.15,1903.14
3157,2021-08-13 20:00:08,25.88,debit,32,0,Online,device_B,merchant_050,online,0,0,4,20,0,31,0.1882,0,0,27868.0,330.21,1903.13
3158,2021-08-13 20:08:28,50.31,debit,83,1,"New York, NY",device_B,merchant_196,branch,0,0,4,20,0,31,0.6522,0,0,500.0,330.24,1903.12
3159,2021-08-16 09:36:00,33.79,debit,120,0,Online,device_B,merchant_126,atm,0,0,0,9,0,31,0.3474,0,0,221252.0,329.86,1903.18
3160,2021-08-16 19:17:24,38.07,debit,54,0,"San Francisco, CA",device_A,merchant_043,mobile,0,0,0,19,0,31,0.4336,0,0,34884.0,330.03,1903.15
3161,2021-08-17 00:58:19,33.23,debit,2,0,"Los Angeles, CA",device_D,merchant_165,online,0,0,1,0,0,31,0.3366,0,0,20455.0,330.0,1903.16
3162,2021-08-19 10:05:35,36.15,debit,118,0,"San Francisco, CA",device_A,merchant_173,online,0,0,3,10,0,31,0.3956,0,0,205636.0,329.84,1903.18
3163,2021-08-19 11:49:40,72.08,credit,37,0,"Los Angeles, CA",device_A,merchant_234,online,0,0,3,11,0,31,0.866,0,0,6245.0,329.69,1903.2
3164,2021-08-21 07:16:37,38.88,debit,97,0,"New York, NY",device_B,merchant_054,atm,0,1,5,7,0,31,0.4502,0,0,156417.0,329.87,1903.17
3165,2021-08-22 19:33:28,29.94,debit,103,0,Online,device_B,merchant_231,mobile,0,1,6,19,0,31,0.2684,0,0,130611.0,329.53,1903.23
3166,2021-08-23 19:21:18,41.87,debit,114,0,"New York, NY",device_A,merchant_043,atm,0,0,0,19,0,31,0.513,0,0,85670.0,329.62,1903.21
3167,2021-08-24 12:00:36,14.0,debit,161,1,"New York, NY",device_A,merchant_196,online,0,0,1,12,0,31,0.0182,0,0,59958.0,329.45,1903.24
3168,2021-08-28 15:10:27,26.88,debit,1,0,"New York, NY",device_C,merchant_228,branch,0,1,5,15,0,31,0.2054,0,0,356991.0,329.47,1903.24
3169,2021-08-28 16:12:15,75.51,debit,128,0,"Los Angeles, CA",device_B,merchant_037,branch,0,1,5,16,0,31,0.8848,0,0,3708.0,329.98,1903.16
3170,2021-08-29 00:04:32,37.61,debit,103,0,"New York, NY",device_A,merchant_217,online,0,1,6,0,0,31,0.4256,0,0,28337.0,329.83,1903.18
3171,2021-08-30 03:15:05,31.85,debit,156,1,"Los Angeles, CA",device_D,merchant_169,branch,0,0,0,3,0,31,0.309,0,0,97833.0,329.78,1903.19
3172,2021-08-30 06:26:36,44.1,credit,145,0,"Los Angeles, CA",device_A,merchant_222,online,0,0,0,6,0,31,0.554,0,0,11491.0,329.63,1903.21
3173,2021-08-31 08:02:25,58.46,credit,57,0,"Los Angeles, CA",device_B,merchant_128,online,0,0,1,8,0,31,0.7514,0,0,92149.0,330.02,1903.15
3174,2021-08-31 23:00:51,78.6,debit,70,0,Online,device_A,merchant_129,online,0,0,1,23,0,31,0.9004,0,0,53906.0,330.26,1903.12
3175,2021-08-31 23:44:03,15923.55,debit,44,0,"Tokyo, Japan",device_X1,merchant_093,online,1,0,1,23,0,31,0.9964,0,1,2592.0,506.63,2514.27
3176,2021-09-03 10:03:18,32.65,debit,175,0,"Los Angeles, CA",device_A,merchant_016,online,0,0,4,10,0,31,0.3248,0,0,209955.0,506.78,2514.24
3177,2021-09-03 10:47:26,36.18,debit,141,0,"Los Angeles, CA",device_B,merchant_037,online,0,0,4,10,0,31,0.3972,0,0,2648.0,506.22,2514.34
3178,2021-09-05 03:48:52,67.67,debit,76,0,Online,device_A,merchant_165,online,0,1,6,3,0,31,0.8398,0,0,147686.0,348.93,2045.65
3179,2021-09-06 18:38:51,41.62,debit,158,0,"San Francisco, CA",device_B,merchant_135,branch,0,0,0,18,0,31,0.5082,0,0,139799.0,348.74,2045.68
3180,2021-09-06 18:47:02,119.46,credit,85,0,Online,device_D,merchant_040,mobile,0,0,0,18,0,31,0.9778,0,0,491.0,349.26,2045.62
3181,2021-09-07 01:31:36,37.32,debit,66,0,"New York, NY",device_C,merchant_179,branch,0,0,1,1,0,31,0.4208,0,0,24274.0,348.95,2045.66
3182,2021-09-07 06:07:54,97.68,debit,53,0,Online,device_A,merchant_064,online,0,0,1,6,0,31,0.954,0,0,16578.0,349.61,2045.57
3183,2021-09-07 17:53:43,25.88,debit,18,0,"New York, NY",device_A,merchant_225,online,0,0,1,17,0,31,0.188,0,0,42349.0,349.25,2045.62
3184,2021-09-08 01:29:38,20.19,credit,28,0,"San Francisco, CA",device_A,merchant_114,online,0,0,2,1,0,31,0.0866,0,0,27355.0,349.29,2045.62
3185,2021-09-08 06:53:45,38.45,debit,132,0,Online,device_A,merchant_022,online,0,0,2,6,0,31,0.4408,0,0,19447.0,349.17,2045.64
3186,2021-09-08 11:11:59,71.5,debit,42,0,Online,device_D,merchant_043,atm,0,0,2,11,0,31,0.8614,0,0,15494.0,348.9,2045.67
3187,2021-09-09 02:59:40,31.87,debit,126,0,"San Francisco, CA",device_D,merchant_062,atm,0,0,3,2,0,31,0.3092,0,0,56861.0,348.94,2045.67
3188,2021-09-09 11:47:01,29.72,credit,117,0,"San Francisco, CA",device_A,merchant_182,branch,0,0,3,11,0,31,0.2636,0,0,31641.0,348.56,2045.72
3189,2021-09-10 00:27:52,67.53,debit,134,0,"Los Angeles, CA",device_A,merchant_155,atm,0,0,4,0,0,31,0.8386,0,0,45651.0,348.22,2045.77
3190,2021-09-10 13:21:46,57.54,credit,102,0,Online,device_D,merchant_029,online,0,0,4,13,0,31,0.7406,0,0,46434.0,348.22,2045.77
3191,2021-09-10 22:49:16,27.22,debit,137,0,"New York, NY",device_C,merchant_016,online,0,0,4,22,0,31,0.2128,0,0,34050.0,347.77,2045.83
3192,2021-09-11 00:45:29,26.43,debit,148,0,Online,device_B,merchant_213,atm,0,1,5,0,0,31,0.1992,0,0,6973.0,347.86,2045.82
3193,2021-09-12 07:06:21,61.23,debit,38,1,Online,device_A,merchant_139,online,0,1,6,7,0,31,0.7826,0,0,109252.0,348.26,2045.76
3194,2021-09-12 09:09:01,17.89,debit,50,0,"New York, NY",device_A,merchant_021,online,0,1,6,9,0,31,0.055,0,0,7360.0,347.54,2045.86
3195,2021-09-12 15:56:35,69.39,debit,60,0,"Los Angeles, CA",device_D,merchant_137,online,0,1,6,15,0,31,0.8498,0,0,24454.0,347.59,2045.86
3196,2021-09-13 10:23:25,57.16,credit,141,0,"Los Angeles, CA",device_A,merchant_027,online,0,0,0,10,0,31,0.7352,0,0,66410.0,347.64,2045.85
3197,2021-09-13 12:08:19,12.93,debit,119,0,"San Francisco, CA",device_C,merchant_127,online,0,0,0,12,0,31,0.0122,0,0,6294.0,347.39,2045.89
3198,2021-09-14 03:59:21,40.76,debit,99,0,Online,device_A,merchant_231,branch,0,0,1,3,0,31,0.4894,0,0,57062.0,347.33,2045.9
3199,2021-09-14 08:41:45,15.04,debit,94,0,"San Francisco, CA",device_D,merchant_086,branch,0,0,1,8,0,31,0.0242,0,0,16944.0,346.42,2046.03
3200,2021-09-17 14:24:43,22.14,debit,170,0,"New York, NY",device_B,merchant_207,online,0,0,4,14,0,31,0.1186,0,0,279778.0,346.24,2046.06
3201,2021-09-17 21:29:43,31.45,debit,68,0,"New York, NY",device_A,merchant_107,online,0,0,4,21,0,31,0.3006,0,0,25500.0,345.96,2046.1
3202,2021-09-18 18:18:39,21.46,debit,153,0,"New York, NY",device_A,merchant_151,branch,0,1,5,18,0,31,0.1064,0,0,74936.0,345.57,2046.16
3203,2021-09-19 10:33:16,122.62,debit,159,0,"Los Angeles, CA",device_B,merchant_051,online,0,1,6,10,0,31,0.98,0,0,58477.0,346.61,2046.02
3204,2021-09-19 13:04:36,62.3,debit,140,0,Online,device_A,merchant_221,online,0,1,6,13,0,31,0.794,0,0,9080.0,346.96,2045.97
3205,2021-09-19 17:40:28,80.14,credit,64,0,Online,device_B,merchant_231,online,0,1,6,17,0,31,0.9064,0,0,16552.0,346.89,2045.98
3206,2021-09-20 04:00:00,37.71,debit,79,0,Online,device_A,merchant_080,online,0,0,0,4,0,31,0.4268,0,0,37172.0,346.71,2046.0
3207,2021-09-20 06:07:00,41.07,credit,53,0,"Los Angeles, CA",device_A,merchant_131,branch,0,0,0,6,0,31,0.4966,0,0,7620.0,346.85,2045.98
3208,2021-09-20 06:53:33,89.15,debit,26,0,"Los Angeles, CA",device_B,merchant_144,branch,0,0,0,6,0,31,0.936,0,0,2793.0,347.45,2045.9
3209,2021-09-20 08:11:11,50.24,debit,138,0,"Los Angeles, CA",device_B,merchant_136,online,0,0,0,8,0,31,0.6512,0,0,4658.0,221.52,1673.89
3210,2021-09-20 11:53:24,54.93,debit,140,0,Online,device_A,merchant_090,online,0,0,0,11,0,31,0.711,0,0,13333.0,221.36,1673.9
3211,2021-09-20 12:05:04,25.65,debit,150,0,"San Francisco, CA",device_A,merchant_170,online,0,0,0,12,0,31,0.1828,0,0,700.0,221.25,1673.92
3212,2021-09-20 15:57:33,25.59,credit,21,0,"San Francisco, CA",device_B,merchant_201,online,0,0,0,15,0,31,0.1816,0,0,13949.0,221.13,1673.93
3213,2021-09-20 23:31:53,46.09,debit,163,0,"Los Angeles, CA",device_B,merchant_163,mobile,0,0,0,23,0,31,0.587,0,0,27260.0,220.96,1673.95
3214,2021-09-21 12:13:57,48.74,debit,71,0,"Los Angeles, CA",device_A,merchant_199,atm,0,0,1,12,0,31,0.629,0,0,45724.0,221.31,1673.91
3215,2021-09-21 20:14:24,24.57,credit,82,0,"Los Angeles, CA",device_A,merchant_200,atm,0,0,1,20,0,31,0.1632,0,0,28827.0,221.14,1673.93
3216,2021-09-23 14:01:30,48.39,debit,155,1,"Los Angeles, CA",device_A,merchant_227,branch,0,0,3,14,0,31,0.6246,0,0,150426.0,221.23,1673.92
3217,2021-09-24 17:40:59,21.96,debit,60,0,"New York, NY",device_B,merchant_048,branch,0,0,4,17,0,31,0.1154,0,0,99569.0,221.09,1673.93
3218,2021-09-24 18:41:33,40.73,debit,99,0,"San Francisco, CA",device_B,merchant_054,branch,0,0,4,18,0,31,0.4884,0,0,3634.0,221.2,1673.92
3219,2021-09-25 07:59:24,19.71,credit,47,0,"Los Angeles, CA",device_A,merchant_238,online,0,1,5,7,0,31,0.0806,0,0,47871.0,221.1,1673.93
3220,2021-09-26 20:11:23,78.57,debit,143,0,"Los Angeles, CA",device_C,merchant_103,online,0,1,6,20,0,31,0.9002,0,0,130319.0,221.46,1673.9
3221,2021-09-27 20:24:34,34.62,debit,24,0,"Los Angeles, CA",device_A,merchant_036,atm,0,0,0,20,0,31,0.3652,0,0,87191.0,221.57,1673.89
3222,2021-09-28 00:30:17,28.59,debit,10,0,"Los Angeles, CA",device_B,merchant_006,online,0,0,1,0,0,31,0.2432,0,0,14743.0,221.4,1673.91
3223,2021-09-28 09:43:41,22.81,credit,120,0,"New York, NY",device_A,merchant_199,mobile,0,0,1,9,0,31,0.1316,0,0,33204.0,221.31,1673.92
3224,2021-09-28 21:13:33,21.74,debit,152,0,Online,device_B,merchant_012,atm,0,0,1,21,0,31,0.1112,0,0,41392.0,221.2,1673.93
3225,2021-09-29 03:08:31,50.31,debit,88,0,"New York, NY",device_B,merchant_103,mobile,0,0,2,3,0,31,0.6524,0,0,21298.0,221.27,1673.92
3226,2021-09-29 05:12:10,66.81,debit,104,0,Online,device_C,merchant_187,online,0,0,2,5,0,31,0.8332,0,0,7419.0,221.66,1673.88
3227,2021-09-30 01:13:30,63.55,credit,124,0,"Los Angeles, CA",device_C,merchant_065,branch,0,0,3,1,0,31,0.8042,0,0,72080.0,221.52,1673.89
3228,2021-09-30 05:39:45,81.31,credit,34,0,"Los Angeles, CA",device_C,merchant_178,online,0,0,3,5,0,31,0.9136,0,0,15975.0,222.0,1673.85
3229,2021-10-02 15:59:38,96.94,credit,41,0,"Los Angeles, CA",device_C,merchant_171,mobile,0,1,5,15,0,31,0.9514,0,0,209993.0,222.32,1673.82
3230,2021-10-03 13:20:31,65.3,debit,168,0,"New York, NY",device_A,merchant_171,online,0,1,6,13,0,31,0.819,0,0,76853.0,222.74,1673.78
3231,2021-10-03 16:35:11,31.45,debit,11,0,"New York, NY",device_A,merchant_177,atm,0,1,6,16,0,31,0.3008,0,0,11680.0,222.78,1673.77
3232,2021-10-05 12:37:11,44.02,debit,1,0,"New York, NY",device_D,merchant_089,branch,0,0,1,12,0,31,0.5528,0,0,158520.0,223.08,1673.74
3233,2021-10-06 16:22:22,13.09,credit,158,0,"Los Angeles, CA",device_D,merchant_204,online,0,0,2,16,0,31,0.0128,0,0,99911.0,222.87,1673.76
3234,2021-10-07 02:03:41,55.63,debit,171,0,"New York, NY",device_B,merchant_183,online,0,0,3,2,0,31,0.7192,0,0,34879.0,223.09,1673.74
3235,2021-10-07 04:12:29,43.58,debit,82,0,"Los Angeles, CA",device_A,merchant_091,mobile,0,0,3,4,0,31,0.5456,0,0,7728.0,223.11,1673.74
3236,2021-10-08 04:02:39,89.8,credit,26,0,"Los Angeles, CA",device_C,merchant_087,online,0,0,4,4,0,31,0.937,0,0,85810.0,223.47,1673.7
3237,2021-10-09 19:38:26,27.89,debit,53,0,Online,device_A,merchant_211,atm,0,1,5,19,0,31,0.227,0,0,142547.0,223.16,1673.74
3238,2021-10-10 21:08:42,52.34,debit,125,0,Online,device_A,merchant_213,online,0,1,6,21,0,31,0.6818,0,0,91816.0,222.95,1673.76
3239,2021-10-11 10:23:34,24.49,debit,175,0,"New York, NY",device_B,merchant_178,branch,0,0,0,10,0,31,0.1608,0,0,47692.0,222.94,1673.76
3240,2021-10-12 02:53:55,38.28,debit,9,0,"New York, NY",device_A,merchant_021,atm,0,0,1,2,0,31,0.438,0,0,59421.0,222.9,1673.76
3241,2021-10-15 20:59:53,17.86,credit,9,0,"Los Angeles, CA",device_A,merchant_088,online,0,0,4,20,0,31,0.0546,0,0,324358.0,222.83,1673.77
3242,2021-10-17 04:33:21,79.68,debit,129,0,"Los Angeles, CA",device_C,merchant_013,online,0,1,6,4,0,31,0.9044,0,0,113608.0,223.16,1673.74
3243,2021-10-17 04:53:54,68.47,debit,172,0,"Los Angeles, CA",device_A,merchant_170,atm,0,1,6,4,0,31,0.8444,0,0,1233.0,222.82,1673.77
3244,2021-10-19 15:49:55,31.93,debit,59,0,"Los Angeles, CA",device_D,merchant_243,online,0,0,1,15,0,31,0.3112,0,0,212161.0,222.92,1673.76
3245,2021-10-19 20:06:50,46.1,debit,106,1,"Los Angeles, CA",device_D,merchant_228,online,0,0,1,20,0,31,0.5874,0,0,15415.0,222.8,1673.77
3246,2021-10-20 01:34:20,41.23,debit,179,0,"New York, NY",device_C,merchant_120,atm,0,0,2,1,0,31,0.4998,0,0,19650.0,222.5,1673.8
3247,2021-10-21 06:48:17,29.78,debit,125,0,"Los Angeles, CA",device_D,merchant_143,online,0,0,3,6,0,31,0.2652,0,0,105237.0,222.54,1673.79
3248,2021-10-22 17:34:00,43.02,debit,16,0,"New York, NY",device_B,merchant_178,online,0,0,4,17,0,31,0.5364,0,0,125143.0,222.46,1673.8
3249,2021-10-23 00:46:06,32.41,debit,38,0,Online,device_B,merchant_129,atm,0,1,5,0,0,31,0.32,0,0,25926.0,222.45,1673.8
3250,2021-10-23 08:30:24,66.03,debit,139,0,"Los Angeles, CA",device_C,merchant_051,online,0,1,5,8,0,31,0.8256,0,0,27858.0,222.76,1673.77
3251,2021-10-23 15:36:58,36.4,debit,153,0,Online,device_A,merchant_162,online,0,1,5,15,0,31,0.402,0,0,25594.0,222.79,1673.77
3252,2021-10-24 11:07:26,133.66,credit,59,0,"New York, NY",device_A,merchant_042,online,0,1,6,11,0,31,0.983,0,0,70228.0,223.88,1673.68
3253,2021-10-24 11:56:02,38.9,credit,29,0,Online,device_B,merchant_062,atm,0,1,6,11,0,31,0.4508,0,0,2916.0,223.51,1673.72
3254,2021-10-26 00:06:52,42.79,credit,168,0,"Los Angeles, CA",device_B,merchant_095,atm,0,0,1,0,0,31,0.5328,0,0,130250.0,223.55,1673.71
3255,2021-10-26 13:26:42,52.67,debit,8,0,"San Francisco, CA",device_C,merchant_242,branch,0,0,1,13,0,31,0.6852,0,0,47990.0,223.8,1673.68
3256,2021-10-27 13:39:04,61.47,debit,98,0,"Los Angeles, CA",device_B,merchant_160,online,0,0,2,13,0,31,0.785,0,0,87142.0,224.02,1673.66
3257,2021-10-28 06:35:11,42.06,debit,134,0,"San Francisco, CA",device_B,merchant_100,online,0,0,3,6,0,31,0.5196,0,0,60967.0,224.33,1673.62
3258,2021-10-28 19:41:45,52.1,debit,173,0,"Los Angeles, CA",device_B,merchant_061,online,0,0,3,19,0,31,0.6768,0,0,47194.0,224.61,1673.59
3259,2021-10-30 04:58:31,44.32,debit,109,0,"New York, NY",device_A,merchant_093,online,0,1,5,4,0,31,0.5576,0,0,119806.0,224.27,1673.63
3260,2021-10-30 14:22:20,27.4,debit,108,0,Online,device_A,merchant_182,mobile,0,1,5,14,0,31,0.2164,0,0,33829.0,224.15,1673.64
3261,2021-10-31 03:43:54,23.95,credit,149,0,Online,device_C,merchant_202,online,0,1,6,3,0,31,0.1504,0,0,48094.0,224.07,1673.65
3262,2021-10-31 10:11:37,57.38,debit,57,0,"Los Angeles, CA",device_A,merchant_186,online,0,1,6,10,0,31,0.739,0,0,23263.0,224.21,1673.63
3263,2021-11-01 14:12:29,86.37,debit,76,0,"Los Angeles, CA",device_D,merchant_213,online,0,0,0,14,0,31,0.9308,0,0,100852.0,224.52,1673.61
3264,2021-11-01 15:29:23,17.9,credit,113,0,"New York, NY",device_C,merchant_228,atm,0,0,0,15,0,31,0.0554,0,0,4614.0,223.85,1673.68
3265,2021-11-01 15:31:10,19.74,debit,6,0,"San Francisco, CA",device_B,merchant_152,atm,0,0,0,15,0,31,0.081,0,0,107.0,47.14,25.31
3266,2021-11-02 04:13:11,19.65,credit,124,0,Online,device_D,merchant_155,atm,0,0,1,4,0,31,0.079,0,0,45721.0,47.0,25.43
3267,2021-11-03 19:54:43,59.6,credit,134,0,"Los Angeles, CA",device_B,merchant_021,branch,0,0,2,19,0,31,0.7638,0,0,142892.0,47.26,25.44
3268,2021-11-04 07:32:23,62.13,credit,53,0,"Los Angeles, CA",device_A,merchant_018,online,0,0,3,7,0,31,0.7918,0,0,41860.0,47.2,25.4
3269,2021-11-05 08:31:15,24.82,debit,132,0,"New York, NY",device_B,merchant_244,online,0,0,4,8,0,31,0.167,0,0,89932.0,47.01,25.5
3270,2021-11-05 15:50:46,121.86,debit,9,0,"Los Angeles, CA",device_A,merchant_055,online,0,0,4,15,0,31,0.9798,0,0,26371.0,47.04,25.58
3271,2021-11-05 22:58:20,33.37,debit,69,0,"Los Angeles, CA",device_A,merchant_068,atm,0,0,4,22,0,31,0.3382,0,0,25654.0,46.99,25.6
3272,2021-11-06 06:14:22,82.92,debit,74,1,"New York, NY",device_A,merchant_047,atm,0,1,5,6,0,31,0.9204,0,0,26162.0,46.83,25.32
3273,2021-11-08 15:19:57,60.6,debit,111,1,Online,device_C,merchant_054,atm,0,0,0,15,0,31,0.7748,0,0,205535.0,47.21,25.26
3274,2021-11-09 07:53:22,25.05,debit,87,1,"Los Angeles, CA",device_B,merchant_018,atm,0,0,1,7,0,31,0.1716,0,0,59605.0,47.27,25.21
3275,2021-11-09 23:33:22,32.82,debit,4,0,"Los Angeles, CA",device_A,merchant_128,atm,0,0,1,23,0,31,0.3282,0,0,56400.0,47.2,25.24
3276,2021-11-10 14:28:56,26.15,debit,37,0,"New York, NY",device_A,merchant_201,branch,0,0,2,14,0,31,0.1942,0,0,53734.0,46.7,25.2
3277,2021-11-10 18:48:02,20.65,credit,71,0,"Los Angeles, CA",device_B,merchant_244,atm,0,0,2,18,0,31,0.0908,0,0,15546.0,46.58,25.3
3278,2021-11-12 00:32:35,35.64,credit,6,0,"San Francisco, CA",device_A,merchant_192,branch,0,0,4,0,0,31,0.384,0,0,107073.0,46.64,25.26
3279,2021-11-12 09:24:40,22.21,debit,51,0,"Los Angeles, CA",device_A,merchant_049,online,0,0,4,9,0,31,0.1202,0,0,31925.0,46.14,25.29
3280,2021-11-13 09:22:01,37.06,debit,99,0,"Los Angeles, CA",device_C,merchant_094,atm,0,1,5,9,0,31,0.4158,0,0,86241.0,45.91,25.28
3281,2021-11-14 19:54:16,106.32,credit,178,0,"New York, NY",device_A,merchant_163,mobile,0,1,6,19,0,31,0.9634,0,0,124335.0,46.79,25.99
3282,2021-11-15 16:23:35,57.3,debit,96,0,Online,device_A,merchant_237,online,0,0,0,16,0,31,0.7372,0,0,73759.0,47.13,25.92
3283,2021-11-16 11:51:14,30.61,credit,142,0,"Los Angeles, CA",device_A,merchant_222,branch,0,0,1,11,0,31,0.283,0,0,70059.0,46.79,25.94
3284,2021-11-17 17:07:22,29.39,credit,11,0,Online,device_B,merchant_167,branch,0,0,2,17,0,31,0.2586,0,0,105368.0,46.92,25.82
3285,2021-11-19 19:49:10,33.1,debit,10,0,"Los Angeles, CA",device_C,merchant_238,online,0,0,4,19,0,31,0.3342,0,0,182508.0,46.52,25.75
3286,2021-11-22 01:51:25,113.93,credit,13,0,"New York, NY",device_D,merchant_186,atm,0,0,0,1,0,31,0.973,0,0,194535.0,47.15,26.69
3287,2021-11-22 01:54:03,23.47,debit,121,1,"Los Angeles, CA",device_B,merchant_057,online,0,0,0,1,0,31,0.143,0,0,158.0,47.26,26.56
3288,2021-11-22 02:47:01,40.41,debit,162,0,"New York, NY",device_A,merchant_006,mobile,0,0,0,2,0,31,0.482,0,0,3178.0,47.26,26.56
3289,2021-11-22 10:24:34,51.04,debit,60,0,Online,device_A,merchant_206,branch,0,0,0,10,0,31,0.6622,0,0,27453.0,47.66,26.34
3290,2021-11-22 16:41:07,74.27,debit,179,0,"New York, NY",device_A,merchant_238,online,0,0,0,16,0,31,0.8796,0,0,22593.0,48.24,26.35
3291,2021-11-23 13:29:08,34.25,credit,5,0,"New York, NY",device_B,merchant_221,online,0,0,1,13,0,31,0.3576,0,0,74881.0,48.27,26.33
3292,2021-11-25 16:50:01,24.99,debit,160,0,Online,device_B,merchant_224,atm,0,0,3,16,0,31,0.1708,0,0,184853.0,48.31,26.29
3293,2021-11-26 16:31:25,46.75,debit,12,0,Online,device_B,merchant_078,online,0,0,4,16,0,31,0.5968,0,0,85284.0,47.47,25.07
3294,2021-11-27 00:31:53,10011.22,debit,141,0,"Bangkok, Thailand",device_X12,merchant_020,online,1,1,5,0,0,31,0.9932,0,1,28828.0,158.01,1050.59
3295,2021-11-27 20:29:10,35.29,credit,85,0,"Los Angeles, CA",device_A,merchant_050,atm,0,1,5,20,0,31,0.3786,0,0,71837.0,157.51,1050.64
3296,2021-11-28 16:08:40,26.58,credit,117,0,"New York, NY",device_A,merchant_009,online,0,1,6,16,0,31,0.201,0,0,70770.0,157.39,1050.65
3297,2021-11-28 16:21:30,42.74,credit,122,0,"New York, NY",device_C,merchant_204,online,0,1,6,16,0,31,0.5318,0,0,770.0,157.41,1050.65
3298,2021-11-28 19:08:43,17.96,debit,41,0,"Los Angeles, CA",device_A,merchant_142,branch,0,1,6,19,0,31,0.056,0,0,10033.0,156.62,1050.73
3299,2021-12-01 04:38:27,36.26,debit,48,1,"San Francisco, CA",device_B,merchant_120,mobile,0,0,2,4,0,31,0.3984,0,0,206984.0,156.46,1050.74
3300,2021-12-01 07:27:55,72.89,debit,51,0,Online,device_A,merchant_151,branch,0,0,2,7,0,31,0.8706,0,0,10168.0,156.66,1050.73
3301,2021-12-03 08:09:13,62.64,debit,175,0,Online,device_B,merchant_048,branch,0,0,4,8,0,31,0.797,0,0,175278.0,157.07,1050.68
3302,2021-12-04 03:04:00,37.64,debit,178,0,"Los Angeles, CA",device_A,merchant_226,online,0,1,5,3,0,31,0.426,0,0,68087.0,157.21,1050.67
3303,2021-12-04 15:12:05,92.73,debit,118,0,"Los Angeles, CA",device_A,merchant_080,online,0,1,5,15,0,31,0.943,0,0,43685.0,157.72,1050.62
3304,2021-12-06 08:14:50,105.1,debit,96,0,Online,device_A,merchant_210,online,0,0,0,8,0,31,0.9624,0,0,147765.0,158.35,1050.57
3305,2021-12-08 16:01:43,56.38,credit,76,0,"Los Angeles, CA",device_A,merchant_056,branch,0,0,2,16,0,31,0.725,0,0,200813.0,158.7,1050.53
3306,2021-12-08 17:22:01,19.42,debit,46,1,Online,device_A,merchant_233,mobile,0,0,2,17,0,31,0.0758,0,0,4818.0,158.38,1050.57
