transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,day_of_week,hour_of_day,is_weekend,is_holiday,customer_age,amount_percentile,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount,is_anomaly
txnD002992,2021-12-29 09:24:56,16.41,credit,151,False,"Atlanta, GA",deviceC_15,merchantC_79,atm,2,9,False,False,29,38.63136863136863,144910.0,297.69,2379.23,False
txnD002993,2021-12-29 14:26:33,39.18,debit,170,False,"Kansas City, MO",deviceC_11,merchantC_99,mobile,2,14,False,False,29,76.9030969030969,18097.0,295.99,2371.43,False
txnD002994,2021-12-30 09:49:24,19.99,debit,235,False,"Baltimore, MD",deviceC_2,merchantC_16,mobile,3,9,False,False,29,47.24275724275724,69771.0,296.04,2371.43,False
txnD002995,2021-12-30 16:27:22,13.04,debit,102,True,"Cleveland, OH",deviceC_20,merchantC_16,mobile,3,16,False,False,29,28.13186813186813,23878.0,294.19,2363.72,False
txnD002996,2021-12-30 21:00:22,7.24,credit,65,False,"Minneapolis, MN",deviceC_6,merchantC_92,branch,3,21,False,False,29,9.61038961038961,16380.0,294.09,2363.73,False
txnD002997,2021-12-31 10:00:14,15.28,debit,15,True,"Raleigh, NC",deviceC_3,merchantC_110,branch,4,10,False,False,29,35.6943056943057,46792.0,294.15,2363.73,False
txnD002998,2022-01-01 00:37:12,19.29,debit,184,False,"Raleigh, NC",deviceC_14,merchantC_144,online,5,0,True,True,29,45.61438561438562,52618.0,292.36,2356.09,False
txnD002999,2022-01-01 09:48:19,19.91,credit,271,False,"Atlanta, GA",deviceC_14,merchantC_89,branch,5,9,True,True,29,46.883116883116884,33067.0,293.84,2363.76,False
txnD003000,2022-01-02 02:58:16,5058.5,credit,6795,False,"Accra, Ghana",tempdev_12,rare_merchant,branch,6,2,True,True,29,99.24075924075923,61797.0,324.77,2387.1,True
txnD003001,2022-01-03 03:43:41,8.76,debit,122,False,"Minneapolis, MN",deviceC_17,merchantC_94,mobile,0,3,False,False,29,14.165834165834164,89125.0,326.53,2394.84,False
txnD003002,2022-01-03 16:45:13,64.01,debit,199,True,"Miami, FL",deviceC_4,merchantC_108,online,0,16,False,False,29,89.53046953046953,46892.0,326.89,2394.8,False
txnD003003,2022-01-04 18:35:39,47.49,debit,327,False,"Atlanta, GA",deviceC_1,merchantC_118,atm,1,18,False,False,29,82.71728271728271,93026.0,329.01,2402.57,False
txnD003004,2022-01-06 04:09:02,14.14,debit,182,False,"Baltimore, MD",deviceC_6,merchantC_78,online,3,4,False,False,29,31.65834165834166,120803.0,332.82,2418.41,False
txnD003005,2022-01-06 04:17:52,45.54,debit,239,False,"Kansas City, MO",deviceC_24,merchantC_65,atm,3,4,False,False,29,81.3986013986014,530.0,330.92,2410.45,False
txnD003006,2022-01-06 09:47:22,8.41,debit,18,False,"Cleveland, OH",deviceC_12,merchantC_84,mobile,3,9,False,False,29,13.066933066933068,19770.0,328.8,2402.6,False
txnD003007,2022-01-06 18:46:14,6.28,credit,183,False,"Orlando, FL",deviceC_9,merchantC_48,online,3,18,False,False,29,6.7032967032967035,32332.0,328.71,2402.61,False
txnD003008,2022-01-07 05:43:03,3.12,debit,104,False,"Cleveland, OH",deviceC_9,merchantC_47,mobile,4,5,False,False,29,0.959040959040959,39409.0,328.39,2402.65,False
txnD003009,2022-01-07 15:10:03,28.0,debit,64,False,"Miami, FL",deviceC_24,merchantC_127,mobile,4,15,False,False,29,64.26573426573427,34020.0,328.51,2402.63,False
txnD003010,2022-01-08 12:52:50,11.81,credit,26,False,"Kansas City, MO",deviceC_26,merchantC_140,mobile,5,12,True,True,29,24.345654345654346,78167.0,336.88,2434.55,False
txnD003011,2022-01-09 07:26:05,36.69,debit,317,False,"Minneapolis, MN",deviceC_26,merchantC_62,online,6,7,True,True,29,74.58541458541458,66795.0,336.7,2434.57,False
txnD003012,2022-01-09 20:40:55,11.65,debit,96,False,"Pittsburgh, PA",deviceC_32,merchantC_6,mobile,6,20,True,True,29,23.836163836163838,47690.0,334.52,2426.48,False
txnD003013,2022-01-11 04:43:11,28.82,debit,207,False,"Raleigh, NC",deviceC_1,merchantC_142,branch,1,4,False,False,29,65.59440559440559,115336.0,334.43,2426.49,False
txnD003014,2022-01-12 05:22:22,13.41,debit,110,False,"Raleigh, NC",deviceC_9,merchantC_145,atm,2,5,False,False,29,29.63036963036963,88751.0,336.21,2434.64,False
txnD003015,2022-01-13 03:02:10,8.97,debit,92,False,"Cleveland, OH",deviceC_11,merchantC_61,branch,3,3,False,False,29,14.845154845154845,77988.0,337.78,2442.88,False
txnD003016,2022-01-14 17:13:25,20.13,credit,76,False,"Kansas City, MO",deviceC_24,merchantC_40,atm,4,17,False,False,29,47.722277722277724,137475.0,337.79,2442.88,False
txnD003017,2022-01-15 04:05:46,26.66,debit,316,False,"Cleveland, OH",deviceC_11,merchantC_58,branch,5,4,True,True,29,62.30769230769231,39141.0,341.94,2459.53,False
txnD003018,2022-01-16 15:24:49,23.65,debit,336,False,"Minneapolis, MN",deviceC_10,merchantC_138,atm,6,15,True,True,29,56.28371628371628,127143.0,341.99,2459.52,False
txnD003019,2022-01-17 11:16:33,18.08,debit,46,False,"Raleigh, NC",deviceC_12,merchantC_98,mobile,0,11,False,False,29,42.93706293706293,71504.0,339.77,2451.17,False
txnD003020,2022-01-17 13:37:24,52.37,debit,178,False,"Orlando, FL",deviceC_2,merchantC_106,branch,0,13,False,False,29,85.22477522477523,8451.0,337.82,2442.88,False
txnD003021,2022-01-17 18:50:32,3.72,debit,311,False,"Cleveland, OH",deviceC_16,merchantC_45,mobile,0,18,False,False,29,1.6783216783216783,18788.0,337.75,2442.89,False
txnD003022,2022-01-17 23:43:59,9.02,debit,291,False,"Raleigh, NC",deviceC_14,merchantC_63,online,0,23,False,False,29,15.034965034965033,17607.0,335.52,2434.71,False
txnD003023,2022-01-18 11:51:14,19.1,credit,285,False,"Pittsburgh, PA",deviceC_2,merchantC_149,branch,1,11,False,False,29,45.234765234765234,43635.0,335.53,2434.71,False
txnD003024,2022-01-19 02:49:48,15.21,credit,153,False,"Kansas City, MO",deviceC_32,merchantC_4,online,2,2,False,False,29,35.39460539460539,53914.0,333.38,2426.61,False
txnD003025,2022-01-19 22:37:27,7.91,credit,188,False,"Atlanta, GA",deviceC_16,merchantC_104,online,2,22,False,False,29,11.648351648351648,71259.0,331.21,2418.6,False
txnD003026,2022-01-21 06:03:48,55.18,debit,68,False,"Raleigh, NC",deviceC_18,merchantC_39,online,4,6,False,False,29,86.47352647352648,113181.0,331.29,2418.59,False
txnD003027,2022-01-21 17:38:57,13.13,debit,153,False,"Kansas City, MO",deviceC_29,merchantC_83,online,4,17,False,False,29,28.561438561438564,41709.0,331.1,2418.62,False
txnD003028,2022-01-21 22:15:43,22.8,debit,330,False,"Kansas City, MO",deviceC_2,merchantC_22,online,4,22,False,False,29,54.52547452547453,16606.0,330.72,2418.66,False
txnD003029,2022-01-22 14:58:39,38.09,debit,155,False,"Portland, OR",deviceC_7,merchantC_85,mobile,5,14,True,True,29,76.01398601398601,60176.0,328.78,2410.7,False
txnD003030,2022-01-23 07:46:13,62.78,debit,150,False,"Raleigh, NC",deviceC_19,merchantC_57,mobile,6,7,True,True,29,89.11088911088912,60454.0,329.02,2410.68,False
txnD003031,2022-01-23 12:41:27,18.39,credit,146,False,"Portland, OR",deviceC_10,merchantC_47,branch,6,12,True,True,29,43.676323676323676,17714.0,326.97,2402.81,False
txnD003032,2022-01-28 05:37:04,8.5,debit,265,False,"Baltimore, MD",deviceC_26,merchantC_76,branch,4,5,False,False,29,13.266733266733265,406537.0,348.46,2485.14,False
txnD003033,2022-01-29 15:23:59,25.32,debit,64,True,"Pittsburgh, PA",deviceC_18,merchantC_97,atm,5,15,True,True,29,59.82017982017982,121615.0,350.5,2493.88,False
txnD003034,2022-01-29 20:01:29,18.8,debit,209,False,"Orlando, FL",deviceC_15,merchantC_104,online,5,20,True,True,29,44.595404595404595,16650.0,350.48,2493.88,False
txnD003035,2022-01-30 12:23:37,41.3,debit,13,False,"Miami, FL",deviceC_10,merchantC_147,branch,6,12,True,True,29,78.44155844155844,58928.0,348.3,2485.16,False
txnD003036,2022-01-31 02:25:27,20.57,debit,165,False,"Pittsburgh, PA",deviceC_28,merchantC_136,online,0,2,False,False,29,49.22077922077922,50510.0,348.34,2485.15,False
txnD003037,2022-01-31 18:46:17,83.5,debit,324,False,"Orlando, FL",deviceC_9,merchantC_28,branch,0,18,False,False,29,93.12687312687312,58850.0,358.36,2520.46,False
txnD003038,2022-01-31 22:37:20,38.62,credit,233,False,"Miami, FL",deviceC_9,merchantC_60,atm,0,22,False,False,29,76.48351648351648,13863.0,356.06,2511.46,False
txnD003039,2022-02-01 00:34:10,31.74,debit,143,False,"Miami, FL",deviceC_12,merchantC_110,atm,1,0,False,False,29,69.35064935064935,7010.0,356.07,2511.46,False
txnD003040,2022-02-01 12:10:24,62.16,debit,30,False,"Cleveland, OH",deviceC_23,merchantC_123,online,1,12,False,False,29,88.95104895104895,41774.0,356.32,2511.43,False
txnD003041,2022-02-02 00:27:48,346.75,debit,84,False,"Kansas City, MO",deviceC_4,merchantC_72,branch,2,0,False,False,29,97.04295704295704,44244.0,185.15,1476.07,False
txnD003042,2022-02-04 00:37:56,22.75,credit,325,False,"Orlando, FL",deviceC_14,merchantC_99,branch,4,0,False,False,29,54.35564435564435,173408.0,187.71,1486.73,False
txnD003043,2022-02-04 01:50:15,14.01,credit,207,False,"Baltimore, MD",deviceC_6,merchantC_14,atm,4,1,False,False,29,31.26873126873127,4339.0,186.45,1481.37,False
txnD003044,2022-02-04 10:21:02,38.43,debit,246,True,"Minneapolis, MN",deviceC_5,merchantC_97,online,4,10,False,False,29,76.36363636363637,30647.0,185.39,1476.04,False
txnD003045,2022-02-05 02:36:34,25.91,debit,356,False,"Minneapolis, MN",deviceC_8,merchantC_51,mobile,5,2,True,True,29,60.8091908091908,58532.0,185.99,1481.4,False
txnD003046,2022-02-05 16:54:10,30.42,debit,116,False,"Pittsburgh, PA",deviceC_34,merchantC_32,atm,5,16,True,True,29,67.62237762237763,51456.0,184.87,1476.09,False
txnD003047,2022-02-07 23:22:27,17.02,credit,55,False,"Miami, FL",deviceC_16,merchantC_56,mobile,0,23,False,False,29,40.36963036963037,196097.0,184.94,1476.08,False
txnD003048,2022-02-08 15:22:22,24.92,debit,48,False,"Pittsburgh, PA",deviceC_25,merchantC_115,mobile,1,15,False,False,29,58.97102897102897,57595.0,183.8,1470.82,False
txnD003049,2022-02-08 20:35:15,17.11,debit,96,False,"Pittsburgh, PA",deviceC_4,merchantC_145,mobile,1,20,False,False,29,40.629370629370634,18773.0,182.61,1465.63,False
txnD003050,2022-02-08 20:44:09,9.57,debit,140,False,"Pittsburgh, PA",deviceC_2,merchantC_75,mobile,1,20,False,False,29,17.01298701298701,534.0,181.4,1460.49,False
txnD003051,2022-02-09 03:52:37,52.46,debit,228,False,"Minneapolis, MN",deviceC_21,merchantC_131,online,2,3,False,False,29,85.2947052947053,25708.0,181.62,1460.47,False
txnD003052,2022-02-10 05:58:24,11.66,debit,305,False,"Pittsburgh, PA",deviceC_29,merchantC_32,mobile,3,5,False,False,29,23.896103896103895,93947.0,181.63,1460.47,False
txnD003053,2022-02-11 08:21:43,6.71,debit,174,False,"Atlanta, GA",deviceC_25,merchantC_67,mobile,4,8,False,False,29,7.882117882117883,94999.0,180.4,1455.39,False
txnD003054,2022-02-13 03:29:51,20.66,credit,252,False,"Orlando, FL",deviceC_19,merchantC_87,branch,6,3,True,True,29,49.49050949050949,155288.0,182.42,1465.65,False
txnD003055,2022-02-13 22:46:49,26.13,debit,295,True,"Cleveland, OH",deviceC_11,merchantC_116,mobile,6,22,True,True,29,61.33866133866134,69418.0,185.61,1481.44,False
txnD003056,2022-02-14 07:50:04,77.75,credit,116,False,"Baltimore, MD",deviceC_30,merchantC_10,branch,0,7,False,False,29,92.4075924075924,32595.0,187.37,1486.75,False
txnD003057,2022-02-14 15:45:47,4.96,debit,329,False,"Baltimore, MD",deviceC_30,merchantC_90,atm,0,15,False,False,29,3.986013986013986,28543.0,186.05,1481.39,False
txnD003058,2022-02-17 16:32:52,6.74,debit,354,False,"Cleveland, OH",deviceC_6,merchantC_91,online,3,16,False,False,29,7.932067932067932,262025.0,194.98,1520.23,False
txnD003059,2022-02-17 17:30:54,77.33,debit,202,False,"Pittsburgh, PA",deviceC_8,merchantC_146,online,3,17,False,False,29,92.32767232767233,3482.0,194.09,1514.45,False
txnD003060,2022-02-17 18:35:29,19.42,credit,203,False,"Pittsburgh, PA",deviceC_19,merchantC_155,atm,3,18,False,False,29,45.964035964035965,3875.0,192.78,1508.78,False
txnD003061,2022-02-17 18:45:44,7.76,credit,49,False,"Baltimore, MD",deviceC_6,merchantC_38,atm,3,18,False,False,29,11.148851148851149,615.0,191.4,1503.18,False
txnD003062,2022-02-18 15:15:34,19.92,debit,158,False,"Miami, FL",deviceC_14,merchantC_67,branch,4,15,False,False,29,46.92307692307692,73790.0,190.13,1497.63,False
txnD003063,2022-02-19 03:11:19,18.0,debit,351,False,"Orlando, FL",deviceC_17,merchantC_28,mobile,5,3,True,True,29,42.75724275724276,42945.0,188.86,1492.15,False
txnD003064,2022-02-19 04:22:09,41.67,credit,227,True,"Baltimore, MD",deviceC_15,merchantC_21,mobile,5,4,True,True,29,78.78121878121877,4250.0,187.79,1486.71,False
txnD003065,2022-02-20 02:56:40,17.96,debit,173,False,"Atlanta, GA",deviceC_31,merchantC_69,mobile,6,2,True,True,29,42.61738261738262,81271.0,189.21,1492.11,False
txnD003066,2022-02-20 06:33:40,7.57,debit,101,False,"Kansas City, MO",deviceC_30,merchantC_110,branch,6,6,True,True,29,10.45954045954046,13020.0,187.89,1486.69,False
txnD003067,2022-02-20 12:57:44,8.07,credit,147,False,"Pittsburgh, PA",deviceC_17,merchantC_116,online,6,12,True,True,29,12.157842157842158,23044.0,187.77,1486.71,False
txnD003068,2022-02-21 07:50:25,10.64,debit,341,False,"Pittsburgh, PA",deviceC_6,merchantC_24,branch,0,7,False,False,29,20.4995004995005,67961.0,187.51,1486.74,False
txnD003069,2022-02-22 01:30:42,11.12,debit,208,False,"Minneapolis, MN",deviceC_18,merchantC_95,atm,1,1,False,False,29,22.27772227772228,63617.0,186.23,1481.38,False
txnD003070,2022-02-22 15:39:44,21.06,credit,174,False,"Portland, OR",deviceC_9,merchantC_159,mobile,1,15,False,False,29,50.349650349650354,50942.0,186.27,1481.37,False
txnD003071,2022-02-24 17:50:22,8.35,credit,176,False,"Portland, OR",deviceC_31,merchantC_147,branch,3,17,False,False,29,12.837162837162838,180638.0,66.02,437.44,False
txnD003072,2022-02-26 07:53:48,16.33,debit,300,False,"Miami, FL",deviceC_27,merchantC_75,online,5,7,True,True,29,38.401598401598406,137006.0,66.32,439.09,False
txnD003073,2022-02-27 20:36:17,18.81,credit,194,False,"Raleigh, NC",deviceC_25,merchantC_8,atm,6,20,True,True,29,44.625374625374626,132149.0,66.5,440.77,False
txnD003074,2022-02-28 12:56:52,67.43,debit,325,False,"Atlanta, GA",deviceC_8,merchantC_20,branch,0,12,False,False,29,90.36963036963037,58835.0,66.83,440.76,False
txnD003075,2022-03-01 10:21:55,24.12,debit,233,False,"Orlando, FL",deviceC_32,merchantC_140,mobile,1,10,False,False,30,57.502497502497505,77103.0,66.7,440.77,False
txnD003076,2022-03-02 04:48:02,48.42,debit,60,True,"Baltimore, MD",deviceC_15,merchantC_129,online,2,4,False,False,30,83.09690309690309,66367.0,66.56,439.08,False
txnD003077,2022-03-02 23:48:48,7.81,debit,219,True,"Minneapolis, MN",deviceC_8,merchantC_26,online,2,23,False,False,30,11.31868131868132,68446.0,66.35,439.1,False
txnD003078,2022-03-03 15:43:24,5.35,debit,40,False,"Orlando, FL",deviceC_17,merchantC_35,atm,3,15,False,False,30,4.765234765234765,57276.0,66.8,440.76,False
txnD003079,2022-03-04 09:27:33,13.92,debit,175,False,"Minneapolis, MN",deviceC_10,merchantC_57,atm,4,9,False,False,30,30.96903096903097,63849.0,66.76,440.76,False
txnD003080,2022-03-05 02:14:10,45.73,debit,239,False,"Atlanta, GA",deviceC_20,merchantC_140,online,5,2,True,True,30,81.65834165834166,60397.0,66.65,440.77,False
txnD003081,2022-03-05 11:51:42,34.66,debit,17,False,"Orlando, FL",deviceC_28,merchantC_124,branch,5,11,True,True,30,72.70729270729271,34652.0,66.76,440.76,False
txnD003082,2022-03-06 14:09:48,4.69,debit,222,False,"Baltimore, MD",deviceC_25,merchantC_66,online,6,14,True,True,30,3.3266733266733266,94686.0,66.47,440.79,False
txnD003083,2022-03-06 19:02:55,14.73,debit,91,False,"Kansas City, MO",deviceC_1,merchantC_107,online,6,19,True,True,30,33.86613386613387,17587.0,66.08,439.12,False
txnD003084,2022-03-06 19:06:11,27.91,debit,254,False,"Pittsburgh, PA",deviceC_28,merchantC_69,mobile,6,19,True,True,30,64.0959040959041,196.0,65.79,437.47,False
txnD003085,2022-03-07 04:39:57,5.92,credit,74,False,"Raleigh, NC",deviceC_28,merchantC_121,atm,0,4,False,False,30,5.954045954045954,34426.0,65.76,437.47,False
txnD003086,2022-03-08 21:44:30,11.41,debit,168,False,"Atlanta, GA",deviceC_17,merchantC_118,online,1,21,False,False,30,23.136863136863138,147873.0,66.29,440.81,False
txnD003087,2022-03-09 04:40:11,20.53,credit,346,False,"Minneapolis, MN",deviceC_9,merchantC_63,atm,2,4,False,False,30,49.13086913086913,24941.0,65.94,439.14,False
txnD003088,2022-03-09 22:29:56,18.25,debit,202,False,"Minneapolis, MN",deviceC_18,merchantC_17,branch,2,22,False,False,30,43.32667332667333,64185.0,65.58,437.49,False
txnD003089,2022-03-09 23:47:06,5.08,debit,311,False,"Orlando, FL",deviceC_15,merchantC_43,branch,2,23,False,False,30,4.205794205794206,4630.0,65.21,437.52,False
txnD003090,2022-03-10 01:01:39,50.07,debit,177,False,"Kansas City, MO",deviceC_27,merchantC_39,atm,3,1,False,False,30,83.98601398601399,4473.0,65.1,435.88,False
txnD003091,2022-03-11 02:21:58,3.59,credit,66,False,"Raleigh, NC",deviceC_31,merchantC_30,atm,4,2,False,False,30,1.4685314685314685,91219.0,66.21,442.53,False
txnD003092,2022-03-11 03:09:23,7.16,credit,220,True,"Pittsburgh, PA",deviceC_17,merchantC_53,branch,4,3,False,False,30,9.340659340659341,2845.0,65.75,440.86,False
txnD003093,2022-03-11 04:46:05,42.34,debit,183,False,"Orlando, FL",deviceC_8,merchantC_63,branch,4,4,False,False,30,79.31068931068931,5802.0,66.02,440.83,False
txnD003094,2022-03-12 03:59:06,20.04,debit,135,False,"Kansas City, MO",deviceC_26,merchantC_115,mobile,5,3,True,True,30,47.392607392607395,83581.0,65.67,439.16,False
txnD003095,2022-03-12 08:10:04,8.04,debit,211,False,"Kansas City, MO",deviceC_12,merchantC_48,mobile,5,8,True,True,30,12.087912087912088,15058.0,65.65,439.17,False
txnD003096,2022-03-12 09:58:25,17.76,debit,38,False,"Baltimore, MD",deviceC_34,merchantC_142,online,5,9,True,True,30,42.18781218781219,6501.0,65.29,437.52,False
txnD003097,2022-03-12 12:16:27,26.25,debit,293,False,"Atlanta, GA",deviceC_18,merchantC_13,online,5,12,True,True,30,61.64835164835165,8282.0,65.0,435.88,False
txnD003098,2022-03-13 04:34:35,21.57,credit,349,False,"Portland, OR",deviceC_12,merchantC_31,atm,6,4,True,True,30,51.42857142857142,58688.0,64.68,434.27,False
txnD003099,2022-03-14 20:51:34,51.37,debit,189,True,"Portland, OR",deviceC_22,merchantC_64,mobile,0,20,False,False,30,84.63536463536464,145019.0,64.82,434.26,False
txnD003100,2022-03-15 00:48:00,2.71,debit,106,False,"Minneapolis, MN",deviceC_34,merchantC_81,atm,1,0,False,False,30,0.6193806193806194,14186.0,64.36,432.68,False
txnD003101,2022-03-15 17:33:59,71.73,debit,247,False,"Cleveland, OH",deviceC_1,merchantC_30,online,1,17,False,False,30,91.46853146853147,60359.0,64.71,432.67,False
txnD003102,2022-03-15 18:19:16,18.09,debit,221,False,"Atlanta, GA",deviceC_15,merchantC_32,mobile,1,18,False,False,30,42.967032967032964,2717.0,64.37,431.1,False
txnD003103,2022-03-16 17:56:19,8.77,debit,274,False,"Kansas City, MO",deviceC_17,merchantC_50,online,2,17,False,False,30,14.235764235764236,85023.0,65.01,435.91,False
txnD003104,2022-03-16 21:47:35,4.15,debit,211,False,"Orlando, FL",deviceC_22,merchantC_32,branch,2,21,False,False,30,2.3976023976023977,13876.0,64.56,434.31,False
txnD003105,2022-03-17 06:07:23,16.44,debit,214,False,"Pittsburgh, PA",deviceC_17,merchantC_76,mobile,3,6,False,False,30,38.781218781218776,29988.0,64.49,434.32,False
txnD003106,2022-03-19 07:20:22,4.2,debit,281,False,"Pittsburgh, PA",deviceC_15,merchantC_19,online,5,7,True,True,30,2.4975024975024978,177179.0,64.02,435.98,False
txnD003107,2022-03-20 22:25:05,14.76,debit,307,False,"Cleveland, OH",deviceC_17,merchantC_10,mobile,6,22,True,True,30,34.005994005994005,140683.0,65.06,444.36,False
txnD003108,2022-03-21 19:54:30,20.21,debit,146,True,"Miami, FL",deviceC_21,merchantC_159,branch,0,19,False,False,30,48.11188811188811,77365.0,65.94,447.82,False
txnD003109,2022-03-21 23:59:03,22.59,debit,83,False,"Orlando, FL",deviceC_1,merchantC_16,branch,0,23,False,False,30,54.09590409590409,14673.0,65.91,447.82,False
txnD003110,2022-03-22 13:47:17,47.88,debit,262,False,"Baltimore, MD",deviceC_25,merchantC_3,branch,1,13,False,False,30,82.91708291708292,49694.0,66.24,449.59,False
txnD003111,2022-03-22 17:28:38,15.26,debit,62,False,"Pittsburgh, PA",deviceC_22,merchantC_40,atm,1,17,False,False,30,35.56443556443556,13281.0,66.57,451.38,False
txnD003112,2022-03-23 01:32:02,59.94,debit,34,False,"Cleveland, OH",deviceC_26,merchantC_156,mobile,2,1,False,False,30,88.25174825174825,29004.0,66.52,449.57,False
txnD003113,2022-03-23 02:10:26,50.29,debit,59,False,"Cleveland, OH",deviceC_14,merchantC_57,mobile,2,2,False,False,30,84.07592407592408,2304.0,66.39,447.79,False
txnD003114,2022-03-23 08:39:25,3.66,debit,232,False,"Portland, OR",deviceC_34,merchantC_153,mobile,2,8,False,False,30,1.6083916083916083,23339.0,65.93,447.82,False
