account_id,transaction_id,date,amount,merchant_name,transaction_type,location,login_attempts,transaction_duration,is_holiday,amount_percentile,is_anomaly,anomaly_confidence
AC00165,TX001614,2023-11-14 16:09:22,103.08,M009,Debit,San Francisco,1,109,False,0.5,False,0.5063340670056459
AC00455,TX001615,2023-11-28 18:04:26,116.27,M011,Debit,Portland,1,94,False,0.2857142857142857,False,0.24525903076907313
AC00030,TX001616,2023-10-19 17:41:40,363.84,M048,Debit,Columbus,3,118,False,0.6666666666666666,False,0.5528076255720165
AC00114,TX001617,2023-04-28 16:03:41,34.74,M075,Credit,Portland,1,72,False,0.2857142857142857,False,0.47161289269206236
AC00331,TX001618,2023-10-30 18:14:15,64.01,M061,Credit,Philadelphia,1,240,False,0.2857142857142857,False,0.41895177841520076
AC00305,TX001619,2023-10-17 16:09:20,108.75,M097,Debit,Houston,4,23,False,0.6666666666666666,False,0.5096018879656832
AC00015,TX001620,2023-04-24 16:14:34,50.9,M089,Credit,Jacksonville,1,150,False,0.25,False,0.41701561167167445
AC00270,TX001621,2023-09-13 18:47:47,206.84,M010,Debit,Philadelphia,1,154,False,0.5,False,0.11680991498136882
AC00063,TX001622,2023-08-01 17:54:56,37.4,M012,Debit,Raleigh,1,84,False,0.4,False,0.34785823627505535
AC00087,TX001623,2023-01-02 16:01:26,154.21,M083,Debit,Miami,1,75,True,0.5555555555555556,False,0.34961227057857575
AC00130,TX001624,2023-06-29 17:39:21,199.37,M083,Debit,Chicago,1,79,False,0.4444444444444444,False,0.14837112474885567
AC00324,TX001625,2023-07-25 16:47:16,410.49,M071,Credit,Atlanta,1,134,False,1.0,False,0.40279480091605074
AC00220,TX001626,2023-09-25 16:51:23,1360.01,M096,Credit,Phoenix,1,218,False,1.0,True,0.6466550727889994
AC00257,TX001627,2023-03-22 17:31:23,18.23,M064,Debit,Nashville,1,28,False,0.0909090909090909,False,0.42665081877639555
AC00141,TX001628,2023-08-28 16:02:11,398.7,M006,Debit,Albuquerque,1,276,False,0.8,False,0.4178323437021134
AC00422,TX001629,2023-02-20 16:20:28,122.14,M071,Debit,Omaha,1,155,True,0.5,False,0.5530334079615665
AC00334,TX001630,2023-01-09 17:12:40,378.2,M008,Debit,Mesa,1,167,False,1.0,False,0.36126011277539155
AC00175,TX001631,2023-11-27 16:33:20,124.74,M038,Debit,Los Angeles,1,33,False,0.4285714285714285,False,0.14257672457521675
AC00380,TX001632,2023-12-25 16:56:06,17.1,M019,Debit,Albuquerque,1,101,True,0.1666666666666666,True,0.6764894337073959
AC00118,TX001633,2023-04-14 16:00:51,287.05,M058,Debit,Milwaukee,1,212,False,0.75,False,0.3141580977725099
AC00196,TX001634,2023-03-03 16:21:27,874.72,M085,Debit,San Francisco,1,173,False,1.0,False,0.44431920342461906
AC00358,TX001635,2023-10-06 16:05:34,1762.28,M066,Debit,Memphis,1,150,False,1.0,False,0.5202581190107924
AC00465,TX001636,2023-04-19 17:03:11,40.12,M016,Credit,Dallas,1,269,False,0.25,False,0.3478460027246112
AC00126,TX001637,2023-06-05 16:19:55,125.0,M046,Credit,Indianapolis,1,177,False,0.5714285714285714,False,0.4262043924918806
AC00041,TX001638,2023-11-06 17:58:34,348.44,M034,Debit,Baltimore,1,147,False,0.8571428571428571,False,0.13602637129572878
AC00403,TX001639,2023-03-20 17:17:27,128.4,M065,Debit,Tucson,1,31,False,0.625,False,0.2314490644053555
AC00155,TX001640,2023-06-22 16:05:35,320.93,M026,Debit,Atlanta,1,178,False,0.6666666666666666,False,0.20933497944082505
AC00261,TX001641,2023-06-07 17:02:33,1.41,M084,Debit,Sacramento,1,278,False,0.125,False,0.4117249113911179
AC00480,TX001642,2023-04-06 16:03:23,50.52,M065,Debit,Los Angeles,1,293,False,0.2727272727272727,False,0.32999977481813614
AC00291,TX001643,2023-09-20 17:57:15,383.95,M068,Credit,San Diego,1,143,False,0.7142857142857143,False,0.35516522533369377
AC00154,TX001644,2023-08-28 17:08:41,12.94,M098,Debit,Fresno,1,158,False,0.4,False,0.11725518104596476
AC00106,TX001645,2023-12-25 17:31:53,329.75,M064,Debit,Sacramento,1,211,True,0.8333333333333334,False,0.5560094029058816
AC00378,TX001646,2023-09-25 16:23:57,981.76,M040,Debit,Milwaukee,1,234,False,1.0,False,0.5024424724550554
AC00303,TX001647,2023-11-17 16:40:09,40.79,M061,Debit,Milwaukee,1,80,False,0.3333333333333333,False,0.3122821433215453
AC00004,TX001648,2023-06-26 16:53:58,99.25,M048,Credit,Phoenix,1,93,False,0.4444444444444444,False,0.5089541079996859
AC00157,TX001649,2023-04-17 17:43:23,150.6,M080,Debit,Miami,1,59,False,0.4,False,0.19870172535790226
AC00434,TX001650,2023-07-20 18:26:11,29.5,M008,Debit,San Antonio,1,129,False,0.2857142857142857,False,0.27630646541529125
AC00438,TX001651,2023-12-25 18:03:33,54.34,M035,Debit,Albuquerque,1,46,True,0.25,False,0.43168323480103865
AC00279,TX001652,2023-08-16 16:41:21,18.25,M076,Debit,Kansas City,1,18,False,0.2222222222222222,False,0.47717908184530167
AC00458,TX001653,2023-12-08 16:06:14,633.87,M067,Debit,Kansas City,1,175,False,1.0,False,0.37124321492821
AC00166,TX001654,2023-02-17 16:28:12,81.15,M059,Debit,Miami,1,114,False,0.3333333333333333,False,0.22107897865411336
AC00129,TX001655,2023-06-14 16:16:25,83.95,M015,Debit,New York,1,170,False,0.25,False,0.2977418479674371
AC00292,TX001656,2023-05-19 16:00:10,410.4,M021,Credit,Virginia Beach,1,78,False,0.8571428571428571,False,0.36079295563617625
AC00185,TX001657,2023-02-20 16:07:41,172.68,M031,Debit,Baltimore,1,17,True,0.6666666666666666,False,0.5058589662969039
AC00498,TX001658,2023-01-23 16:05:26,139.88,M024,Debit,Colorado Springs,1,162,False,0.5,False,0.36339557150603297
AC00171,TX001659,2023-10-02 18:21:39,165.55,M061,Debit,Dallas,1,115,False,0.8,False,0.21294267079566614
AC00456,TX001660,2023-12-05 16:01:44,53.79,M072,Credit,Philadelphia,3,137,False,0.1818181818181818,False,0.5718447521565426
AC00459,TX001661,2023-12-06 18:15:42,285.69,M064,Debit,Miami,1,35,False,0.7142857142857143,False,0.2300465420051457
AC00090,TX001662,2023-08-24 16:46:58,532.4,M027,Debit,Jacksonville,1,149,False,0.7777777777777778,False,0.38441633421020854
AC00289,TX001663,2023-08-10 16:23:08,293.85,M011,Debit,Charlotte,1,144,False,0.6666666666666666,False,0.09709946022993095
AC00063,TX001664,2023-11-03 18:44:38,27.94,M093,Debit,Atlanta,1,120,False,0.3,False,0.2420442609749747
AC00394,TX001665,2023-03-03 16:57:11,270.36,M044,Debit,Oklahoma City,1,37,False,0.7142857142857143,False,0.156056686482576
AC00241,TX001666,2023-09-18 16:28:56,112.66,M049,Debit,Philadelphia,3,176,False,0.2222222222222222,False,0.4128841003799257
AC00296,TX001667,2023-07-12 16:14:08,506.03,M100,Debit,Detroit,1,21,False,0.75,False,0.19873751311060356
AC00495,TX001668,2023-08-03 16:19:27,206.95,M084,Debit,Seattle,1,31,False,0.625,False,0.17425596756913683
AC00368,TX001669,2023-06-08 16:26:48,350.96,M046,Debit,Tucson,1,167,False,0.5,False,0.15620678888474063
AC00017,TX001670,2023-05-29 18:27:43,261.63,M018,Debit,Chicago,1,150,True,0.8,False,0.3731904486176635
AC00458,TX001671,2023-06-05 17:28:06,46.12,M088,Debit,Fresno,1,30,False,0.2857142857142857,False,0.3634206630608332
AC00335,TX001672,2023-03-20 16:02:51,27.25,M082,Credit,Kansas City,1,92,False,0.5,False,0.5202684304077054
AC00344,TX001673,2023-11-15 17:32:11,1353.93,M073,Debit,El Paso,1,171,False,1.0,False,0.3148038038895061
AC00002,TX001674,2023-09-11 17:52:59,331.66,M040,Debit,Las Vegas,1,145,False,0.5714285714285714,False,0.3201140677775105
AC00285,TX001675,2023-07-27 17:51:27,667.95,M027,Credit,Oklahoma City,1,253,False,0.8571428571428571,False,0.5084120958309754
AC00091,TX001676,2023-10-13 16:05:10,49.84,M095,Debit,Chicago,1,146,False,0.3333333333333333,False,0.28780253003972767
AC00399,TX001677,2023-07-10 16:41:50,556.04,M022,Debit,Denver,1,27,False,1.0,False,0.3736274823645417
AC00133,TX001678,2023-10-27 17:53:06,88.06,M016,Credit,Raleigh,1,288,False,0.2857142857142857,False,0.5614652684980047
AC00322,TX001679,2023-12-15 16:38:43,745.95,M028,Debit,Memphis,1,127,False,0.8888888888888888,False,0.292308499805154
AC00247,TX001680,2023-07-03 16:38:45,67.25,M013,Debit,Miami,1,157,False,0.2857142857142857,False,0.2080489707230236
AC00332,TX001681,2023-08-21 18:11:41,93.63,M096,Debit,New York,1,141,False,0.125,False,0.21744205672345274
AC00230,TX001682,2023-07-18 16:05:40,74.11,M011,Debit,San Jose,1,49,False,0.3333333333333333,False,0.32799154713507284
AC00019,TX001683,2023-03-27 17:53:15,41.13,M030,Credit,Philadelphia,1,58,False,0.25,False,0.36016775460305184
AC00446,TX001684,2023-12-19 16:11:38,192.02,M025,Credit,Indianapolis,1,154,False,0.8,False,0.40570239869166463
AC00219,TX001685,2023-06-19 17:58:54,291.27,M097,Debit,Detroit,1,121,True,0.9,False,0.45675845553562233
AC00050,TX001686,2023-11-09 16:11:59,296.46,M046,Debit,Dallas,1,136,False,0.6,False,0.16287550292024264
AC00449,TX001687,2023-06-23 16:10:12,341.84,M026,Credit,El Paso,1,89,False,1.0,False,0.2939955046497972
AC00426,TX001688,2023-06-12 17:09:42,98.41,M052,Debit,Sacramento,1,48,False,0.1666666666666666,False,0.4412574769575796
AC00354,TX001689,2023-06-09 16:20:12,109.28,M082,Debit,San Diego,4,112,False,0.2,False,0.6173600841822866
AC00313,TX001690,2023-09-20 18:16:03,27.51,M057,Credit,Columbus,1,103,False,0.3333333333333333,True,0.6476715950850135
AC00442,TX001691,2023-04-20 18:50:39,12.18,M088,Debit,New York,1,77,False,0.1111111111111111,False,0.3772511373695748
AC00318,TX001692,2023-11-16 17:48:55,207.71,M066,Credit,Kansas City,1,63,False,0.4,False,0.49890957385495416
AC00232,TX001693,2023-07-17 17:15:21,25.77,M078,Credit,San Diego,1,277,False,0.2,False,0.37838328622237266
AC00424,TX001694,2023-02-27 17:17:05,127.57,M049,Debit,Nashville,1,75,False,0.4,False,0.21609397787499904
AC00393,TX001695,2023-06-19 16:32:01,392.05,M099,Debit,Denver,1,172,True,1.0,False,0.4595320831915544
AC00175,TX001696,2023-10-13 17:54:57,521.01,M041,Credit,Seattle,1,73,False,0.7142857142857143,False,0.20538625500265684
AC00108,TX001697,2023-08-16 16:28:30,849.76,M023,Debit,Seattle,1,269,False,1.0,False,0.42969354887149247
AC00067,TX001698,2023-11-14 16:23:09,172.5,M065,Debit,Columbus,1,31,False,0.4285714285714285,False,0.3155800450170277
AC00356,TX001699,2023-01-17 16:41:18,265.44,M090,Debit,San Antonio,1,169,False,0.5,False,0.2878573415060954
AC00244,TX001700,2023-10-12 17:10:20,152.34,M044,Debit,Omaha,1,115,False,0.4,False,0.2307144489845408
AC00244,TX001701,2023-04-25 16:11:22,21.13,M090,Debit,Dallas,1,153,False,0.2,False,0.32293924194210033
AC00411,TX001702,2023-12-28 16:27:12,111.55,M039,Debit,Denver,1,101,False,0.5,False,0.2130052576105373
AC00294,TX001703,2023-07-14 16:20:55,321.82,M049,Credit,Raleigh,1,43,False,0.5,False,0.45476683374335714
AC00205,TX001704,2023-12-11 16:53:08,1294.81,M026,Credit,Washington,1,279,False,1.0,False,0.4590360296172427
AC00155,TX001705,2023-03-30 18:20:58,148.77,M083,Debit,San Jose,1,175,False,0.3333333333333333,False,0.23961911673414837
AC00305,TX001706,2023-02-06 18:18:26,14.08,M059,Debit,Dallas,1,154,False,0.1666666666666666,False,0.26974327113183155
AC00048,TX001707,2023-08-09 17:32:04,1283.97,M030,Debit,Colorado Springs,1,121,False,1.0,False,0.3832661617583343
AC00366,TX001708,2023-08-07 16:39:52,566.33,M065,Credit,Charlotte,1,66,False,0.875,False,0.3450521728655046
AC00185,TX001709,2023-12-18 17:09:29,206.51,M046,Debit,Indianapolis,1,275,False,0.8333333333333334,False,0.3097290123040952
AC00215,TX001710,2023-07-24 16:41:18,180.94,M028,Debit,Raleigh,1,57,False,0.8,False,0.396206472562204
AC00283,TX001711,2023-12-25 17:42:00,77.9,M071,Debit,Washington,1,128,True,1.0,False,0.49820166621681666
AC00197,TX001712,2023-05-19 18:54:32,318.92,M037,Credit,Washington,1,60,False,1.0,False,0.34055801257147467
AC00390,TX001713,2023-02-03 16:30:45,583.3,M094,Credit,Nashville,1,142,False,1.0,False,0.30349175203480483
AC00320,TX001714,2023-01-12 16:44:29,100.68,M022,Debit,Memphis,1,139,False,0.4,False,0.3183485716169227
AC00020,TX001715,2023-09-21 16:05:38,589.64,M050,Debit,Charlotte,1,210,False,0.6666666666666666,False,0.24782310101204003
AC00500,TX001716,2023-03-13 17:57:47,225.93,M097,Credit,Omaha,1,199,False,1.0,False,0.4121124753290545
AC00289,TX001717,2023-03-10 17:34:34,651.55,M043,Debit,Phoenix,1,82,False,1.0,False,0.32958428082455066
AC00121,TX001718,2023-01-09 17:27:58,80.97,M026,Debit,Seattle,1,157,False,0.5,False,0.07816665994880444
AC00023,TX001719,2023-06-27 16:37:04,191.89,M041,Debit,San Antonio,1,14,False,0.5,False,0.2915112079525324
AC00490,TX001720,2023-02-27 16:07:57,304.75,M096,Credit,Austin,1,125,False,0.6,False,0.26467823963068576
AC00197,TX001721,2023-11-06 16:31:43,201.53,M007,Debit,Tucson,1,287,False,0.75,False,0.27935011086491535
AC00494,TX001722,2023-02-10 17:45:34,8.45,M022,Debit,Philadelphia,1,141,False,0.25,False,0.38188904136527513
AC00193,TX001723,2023-10-12 16:29:09,435.98,M099,Debit,Mesa,1,105,False,1.0,False,0.2583482496742717
AC00451,TX001724,2023-07-07 17:31:07,743.24,M084,Credit,Indianapolis,1,109,False,1.0,False,0.41298268187664094
AC00261,TX001725,2023-02-13 17:58:45,16.27,M038,Debit,Atlanta,1,44,False,0.375,False,0.21890061581313724
AC00246,TX001726,2023-06-05 17:45:07,290.86,M068,Debit,Louisville,1,36,False,1.0,False,0.30458798908520296
AC00120,TX001727,2023-03-01 16:09:58,85.73,M100,Debit,Virginia Beach,1,266,False,0.1666666666666666,False,0.17911677221359715
AC00189,TX001728,2023-01-23 17:35:42,555.71,M018,Credit,Boston,1,73,False,1.0,False,0.4179330413349115
AC00499,TX001729,2023-01-09 17:17:53,40.03,M086,Debit,Omaha,1,200,False,0.1428571428571428,False,0.4595898568106079
AC00287,TX001730,2023-10-18 18:26:25,73.01,M028,Credit,Milwaukee,1,62,False,0.5,False,0.4211661533021799
AC00087,TX001731,2023-12-29 17:55:30,346.12,M067,Debit,San Francisco,1,12,False,0.7777777777777778,False,0.42374751170069647
AC00333,TX001732,2023-10-19 18:06:08,1.93,M030,Debit,Chicago,5,175,False,0.3333333333333333,True,0.6903625101751468
AC00423,TX001733,2023-02-06 16:05:08,252.93,M001,Debit,Portland,1,222,False,0.5,False,0.1801787681128174
AC00108,TX001734,2023-04-07 16:04:01,238.54,M006,Debit,Indianapolis,4,12,False,0.6666666666666666,True,0.6983057076508421
AC00099,TX001735,2023-08-21 18:51:11,1011.22,M074,Debit,Tucson,1,129,False,0.75,False,0.3545424074654585
AC00387,TX001736,2023-03-03 16:00:01,58.7,M041,Debit,New York,1,141,False,0.3333333333333333,False,0.17109659377105635
AC00010,TX001737,2023-02-06 16:38:45,7.56,M070,Debit,Milwaukee,1,145,False,0.1428571428571428,False,0.3114258375123967
AC00087,TX001738,2023-02-22 16:42:17,540.4,M061,Debit,Houston,1,272,False,1.0,False,0.3535529962250927
AC00294,TX001739,2023-07-28 17:36:30,264.14,M066,Debit,Baltimore,1,125,False,0.25,False,0.2767522506035484
AC00408,TX001740,2023-06-15 16:41:00,248.15,M018,Debit,Milwaukee,1,202,False,0.5,False,0.2193213271894493
AC00495,TX001741,2023-11-29 17:15:02,24.34,M051,Debit,Raleigh,1,110,False,0.125,False,0.536372350653381
AC00304,TX001742,2023-01-09 16:12:00,428.61,M052,Debit,Fort Worth,1,62,False,0.8181818181818182,False,0.3181949233215703
AC00053,TX001743,2023-08-03 18:19:53,117.66,M014,Credit,Memphis,1,126,False,0.5714285714285714,False,0.48227510126484413
AC00432,TX001744,2023-05-04 17:46:15,165.8,M063,Debit,Nashville,1,287,False,0.4285714285714285,False,0.32442808649204913
AC00200,TX001745,2023-08-29 16:17:55,289.18,M067,Debit,Baltimore,1,64,False,0.8571428571428571,False,0.15686487403152805
AC00438,TX001746,2023-07-31 16:52:24,125.39,M036,Debit,Los Angeles,1,140,False,0.5,False,0.3857027915073637
AC00151,TX001747,2023-06-05 17:48:33,305.18,M065,Debit,Chicago,1,216,False,0.75,False,0.21239813734217752
AC00305,TX001748,2023-11-01 17:44:46,506.9,M038,Credit,Houston,1,56,False,0.8333333333333334,False,0.26925996202921887
AC00142,TX001749,2023-04-14 17:35:50,504.12,M008,Credit,Baltimore,1,101,False,1.0,False,0.3946925599426114
AC00356,TX001750,2023-01-20 18:31:25,42.09,M046,Debit,Denver,1,118,False,0.25,False,0.16733503840470287
AC00155,TX001751,2023-01-23 16:47:11,607.28,M098,Debit,Baltimore,1,84,False,1.0,False,0.15575769203953707
AC00265,TX001752,2023-05-15 16:19:03,91.9,M036,Debit,Chicago,1,125,False,0.1111111111111111,False,0.42319459093323614
AC00122,TX001753,2023-06-06 17:32:57,303.43,M029,Debit,Virginia Beach,1,30,False,0.6666666666666666,False,0.20259856636093312
AC00426,TX001754,2023-10-23 17:25:04,668.78,M094,Debit,Mesa,1,141,False,1.0,False,0.19696924129197652
AC00111,TX001755,2023-04-03 18:22:02,270.54,M077,Credit,Sacramento,1,139,False,0.5714285714285714,False,0.4780250213724118
AC00405,TX001756,2023-08-14 18:08:27,247.93,M100,Debit,Indianapolis,1,79,False,0.3333333333333333,False,0.16072804119370784
AC00128,TX001757,2023-04-25 16:34:55,34.67,M077,Debit,Chicago,1,71,False,0.2857142857142857,False,0.37878097895983676
AC00050,TX001758,2023-05-09 16:54:49,326.03,M038,Credit,New York,1,137,False,0.8,False,0.24652531465941022
AC00141,TX001759,2023-05-08 17:33:08,148.26,M021,Debit,Omaha,1,57,False,0.6,False,0.38137626526036933
AC00010,TX001760,2023-05-22 17:40:46,1086.6,M016,Debit,San Diego,1,38,False,1.0,False,0.285426414820522
AC00259,TX001761,2023-10-23 16:27:20,373.99,M097,Debit,Sacramento,1,140,False,1.0,False,0.30567418679256375
AC00302,TX001762,2023-09-14 17:04:03,254.34,M084,Debit,El Paso,1,79,False,0.5,False,0.1592406279769158
AC00124,TX001763,2023-10-05 16:27:27,819.48,M038,Debit,Virginia Beach,1,26,False,1.0,False,0.22452795053939792
AC00464,TX001764,2023-09-06 16:24:45,14.0,M063,Debit,San Antonio,1,173,False,0.125,False,0.42134458832232613
AC00473,TX001765,2023-06-15 18:45:38,57.16,M022,Debit,Columbus,1,74,False,1.0,False,0.4533138580818036
AC00486,TX001766,2023-06-26 16:55:17,282.26,M028,Debit,Memphis,1,278,False,1.0,False,0.3267945411529236
AC00348,TX001767,2023-06-30 16:44:37,46.96,M070,Debit,Las Vegas,1,12,False,0.25,False,0.3032908303187826
AC00398,TX001768,2023-08-07 16:02:07,473.2,M054,Debit,Houston,1,173,False,0.8571428571428571,False,0.35957242589745636
AC00267,TX001769,2023-03-13 16:10:01,192.97,M098,Debit,Sacramento,1,140,False,0.7,False,0.2271890446705649
AC00076,TX001770,2023-05-01 18:38:15,168.99,M078,Debit,Baltimore,1,203,False,0.4285714285714285,False,0.11902836141160908
AC00022,TX001771,2023-04-13 17:35:38,1.82,M009,Debit,San Francisco,1,60,False,0.25,False,0.5564400976792444
AC00181,TX001772,2023-06-01 18:27:12,40.9,M024,Debit,Charlotte,1,37,False,0.4,False,0.281571351022819
AC00071,TX001773,2023-03-01 17:07:06,78.91,M063,Debit,Sacramento,1,157,False,0.125,False,0.42059157880444625
AC00369,TX001774,2023-12-07 17:33:16,169.97,M060,Credit,San Diego,1,12,False,0.5,False,0.4218468354104084
AC00358,TX001775,2023-02-22 17:01:35,17.79,M091,Debit,Jacksonville,5,162,False,0.125,True,0.7553390095958621
AC00021,TX001776,2023-11-28 16:17:29,486.61,M047,Credit,Sacramento,1,130,False,0.625,False,0.413529972052955
AC00156,TX001777,2023-03-17 16:34:52,148.13,M025,Debit,Phoenix,1,56,False,0.2,False,0.2497837596319613
AC00212,TX001778,2023-12-25 16:11:46,164.52,M099,Debit,Dallas,1,162,True,0.6666666666666666,False,0.3588712075062771
AC00327,TX001779,2023-12-18 17:10:48,720.89,M008,Debit,Indianapolis,1,120,False,0.8333333333333334,False,0.3504843186680726
AC00349,TX001780,2023-10-03 16:16:01,268.7,M013,Debit,Milwaukee,1,63,False,0.8333333333333334,False,0.1421438006557599
AC00183,TX001781,2023-09-01 16:19:43,637.34,M018,Debit,Indianapolis,1,278,False,1.0,False,0.3033438937866703
AC00478,TX001782,2023-11-09 17:26:27,216.76,M033,Credit,Omaha,1,138,False,0.2857142857142857,False,0.42522188117628296
AC00398,TX001783,2023-06-06 17:56:44,418.02,M017,Debit,Los Angeles,1,110,False,0.7142857142857143,False,0.38922557801905405
AC00380,TX001784,2023-09-04 16:20:20,292.03,M050,Credit,Memphis,1,154,True,0.8333333333333334,True,0.7151398831213022
AC00030,TX001785,2023-07-05 16:52:09,251.4,M023,Debit,Tucson,1,178,False,0.3333333333333333,False,0.26445863409018006
AC00341,TX001786,2023-11-30 16:07:36,184.56,M058,Debit,Virginia Beach,1,93,False,1.0,False,0.27668848255390416
AC00162,TX001787,2023-01-16 17:39:25,33.76,M024,Debit,Seattle,1,227,True,0.5,False,0.5964809478979588
AC00319,TX001788,2023-05-22 16:27:35,253.46,M046,Debit,Memphis,1,60,False,0.4,False,0.19187251249775103
AC00338,TX001789,2023-07-24 17:46:13,1612.37,M078,Debit,Los Angeles,1,173,False,1.0,False,0.49030869806938143
AC00374,TX001790,2023-06-14 16:06:24,138.68,M002,Credit,Colorado Springs,1,44,False,0.5,False,0.489749663034825
AC00451,TX001791,2023-07-31 16:25:38,42.56,M001,Debit,Fresno,1,146,False,0.4,False,0.23197610195909926
AC00005,TX001792,2023-02-27 16:38:41,680.76,M011,Debit,Kansas City,1,165,False,1.0,False,0.33646194367060356
AC00263,TX001793,2023-05-31 17:21:07,53.83,M062,Debit,Baltimore,1,131,False,0.2,False,0.11905295090516589
AC00432,TX001794,2023-10-31 16:54:40,11.09,M094,Debit,Charlotte,1,95,False,0.1428571428571428,False,0.05935718804219551
